,precision,recall,accuracy,roc_auc,f1_score,mcc,aupr
0,0.7162670969724911,0.6505111832234202,0.6964129941728602,0.7675483391964291,0.6818073765245852,0.3944918757827195,0.7587276888632178
1,0.7337794918330308,0.6771694755574165,0.7157437454202868,0.7916539555520851,0.7043388317273668,0.43277733606488616,0.781363861342789
2,0.6820171546879621,0.8045989043581423,0.7147318468892844,0.7954784375866684,0.7382541740703388,0.43657318903867054,0.7848928857649482
3,0.7718529122304733,0.6020447328936809,0.7120450818242088,0.8000075525519065,0.6764550212690883,0.4347414533859624,0.7892903137143245
4,0.7540913921360255,0.6190027565511707,0.7085732230712866,0.795301007649003,0.6799018856354437,0.4240054025153294,0.7820743103892325
5,0.7002410520855582,0.8007606685508916,0.728985658955302,0.8074362949363125,0.7471350436254721,0.4627641369589081,0.7962196214676606
6,0.7445509027751269,0.680588994731149,0.7235423427195645,0.8010764909178755,0.7111346069709785,0.44874360682769104,0.7885209255660315
7,0.7518896751366999,0.6525349802854252,0.7186049757493284,0.7995499639934597,0.6986979507201435,0.441077733792934,0.7871010520509096
8,0.7487031243812616,0.6597229491608221,0.7191458180676228,0.7993699760354893,0.7014022852055202,0.44142009929396164,0.788643862513109
9,0.7626485705107613,0.6627237517010364,0.7282354583202484,0.8136561480932605,0.7091835782163062,0.4604402457768042,0.8023986374302795
10,0.7360855938614503,0.7129697477232283,0.7286716214801633,0.8067456970266311,0.7243432946931829,0.45756892479042227,0.7947310995344634
11,0.7566231872316292,0.6517324400711818,0.7210474894448515,0.8040405662036834,0.7002718155403506,0.4464053660189787,0.793898292903591
12,0.7692625206384149,0.585261174500157,0.7048571129488119,0.7963774240543404,0.6647642827418109,0.42196282787618605,0.7851975932403772
13,0.7266380236305048,0.7553648068669528,0.7355978924596113,0.8131367415224617,0.7407229987510907,0.47156443861985536,0.8019188242929356
14,0.7407434139299892,0.7162148016329949,0.732771555183363,0.8089145396840453,0.7282726321204918,0.4657985554818416,0.793459719469285
15,0.7589659054358314,0.6586761575770265,0.7247461530409296,0.8098806410071613,0.7052735797948853,0.45346874435120316,0.8000636541943921
16,0.7082526394702318,0.7911650790327646,0.7326319829721902,0.8106079893042268,0.7474164784994972,0.46848521668557486,0.7975521227495324
17,0.7349212982309514,0.736382986147458,0.7353885341428522,0.8140524774833916,0.7356514161220044,0.4707779994241087,0.8038417568584298
18,0.7597711708702188,0.6348790955720716,0.717069681426428,0.8004522469104298,0.6917330393293668,0.4401264500763085,0.7900337255163878
19,0.7575082541071642,0.6644684043406958,0.7258801772567082,0.8077498825359145,0.7079445332540243,0.4552069426472896,0.7968004401078698
20,0.7550980082200442,0.6667015597194599,0.7252346557800342,0.8085239040501997,0.7081518818449678,0.4535881316492254,0.7966302041749314
21,0.7186141483335529,0.7613664119473813,0.7316200844411878,0.809473229094505,0.739372786879691,0.4640621420492419,0.7961088769940465
22,0.7199879951980792,0.753375902857741,0.7301894692766671,0.8064931713562733,0.7363036472453833,0.4608747476424837,0.7929136584638821
23,0.7517298973991887,0.6595833769496493,0.7208730241808856,0.8054319679274757,0.7026484527460273,0.44510269111387124,0.7945060976800283
24,0.753176949360771,0.6845319096967794,0.730102236644684,0.8102636488460471,0.7172156619018024,0.4621278356601198,0.799005207085298
25,0.770567993922331,0.6016609093129558,0.711259988136362,0.8015788825749375,0.6757191002429658,0.4330516355300598,0.791370255946324
26,0.7227739214188449,0.7593426148853764,0.7340451516103144,0.8100502696525356,0.7406071331336783,0.4686905756045656,0.7967002323910118
27,0.720157919182536,0.7574234969817509,0.7315502983356014,0.809088912416101,0.7383207768575365,0.4637218644550199,0.7963494961652471
28,0.7522474881015336,0.6948951463763565,0.7330158065529153,0.8120542356651704,0.7224348393883882,0.46739200674668857,0.800403410312998
29,0.752749259424583,0.6472661293136537,0.7173313793223769,0.8022930091578186,0.6960339199279577,0.43899429646362353,0.7934205788981057
30,0.7360644485387089,0.7109459506612233,0.7280086534770928,0.8062555165378928,0.7232871849485268,0.45628306504374994,0.7928047847306376
31,0.7618698889295741,0.6534073066052549,0.7245891343033602,0.8090360925232463,0.7034824749239266,0.45380048896997593,0.7988366785528126
32,0.7520169186183129,0.6700163997348128,0.7245367947241704,0.8063982293551468,0.70865240898271,0.45176735347950614,0.7940291431593463
33,0.7441703023920566,0.6903939425660351,0.7265256987333821,0.8053543233059168,0.7162741868336743,0.4542389712878804,0.7943474119761869
34,0.754371223942704,0.657873617362783,0.7218325831326983,0.804491540556844,0.7028256169387908,0.4473401748270796,0.7938736440985189
35,0.7530594405594405,0.6613280295893088,0.7222338532398199,0.8037007488513737,0.70421907221283,0.4478023860042661,0.7910702390642198
36,0.7532841532210344,0.6662828430859415,0.7240308454586691,0.8050396557615218,0.7071174640793957,0.45108034556098275,0.7904450865471748
37,0.7432457750964889,0.6921037021529014,0.7265082522069856,0.804616210260386,0.7167636324214939,0.4540927746497876,0.7921443063955029
38,0.7453652411551813,0.7042464845249311,0.7318294427579469,0.81112090281349,0.72422268869871,0.46436602145607053,0.7985903003531323
39,0.7568735594336516,0.6416483478139502,0.7177675424822918,0.7992646521975517,0.6945142101784534,0.44067164044384416,0.790675351626704
40,0.7606474325948823,0.6182002163369273,0.7118357235074496,0.7974131014599574,0.6820657927662606,0.43130191752920155,0.7845195939077021
41,0.7475611706380937,0.6524303011270456,0.7160577828954255,0.7986745969046096,0.6967636153602503,0.43565744382080257,0.7865807338693768
42,0.7520117334601816,0.6619561045395862,0.7218325831326983,0.8024239089374674,0.7041160969454032,0.4468810467746658,0.7875988461406218
43,0.7403172948011322,0.6936389964758016,0.7251648696744478,0.8024077584665752,0.7162184071625443,0.45122756528908536,0.7909469748067434
44,0.7355882887797781,0.705711992742245,0.726019749467881,0.804079547705874,0.7203404922178296,0.45241280754625324,0.7907846722640121
45,0.7629758538177072,0.6119194668341533,0.7109110576084302,0.7992284320423633,0.6791495623886608,0.43034052641774,0.7880446562996116
46,0.7597877940450732,0.6446491503541645,0.7204194144945741,0.8014737395394822,0.6974988201982067,0.44598954215852654,0.7905875302858936
47,0.7298340961098398,0.7122369936145714,0.7242925433546181,0.8012750041295105,0.7209281791371607,0.4487155349636985,0.7879410861452616
48,0.780992141453831,0.5548344324644963,0.6996231550298335,0.7967659935480349,0.6487688447336747,0.417117898731802,0.7860096637593907
49,0.7410177944009974,0.6843923374856066,0.7226002302941484,0.8010780469149958,0.7115803221593382,0.4465060267608522,0.787863633792766
50,0.7562821187229394,0.6521511567047001,0.7209951498656617,0.8022576242248716,0.7003672337555273,0.4462404487828817,0.7890984190771329
51,0.763685705805029,0.6284238808053316,0.7169824487944451,0.8012949082303885,0.6894835572910685,0.44093619651441607,0.7912200795310853
52,0.741982395713739,0.6765065075543459,0.7206287728113333,0.8011284859374526,0.7077333041303911,0.44298570288569733,0.7877125973498731
53,0.7501512889821277,0.6488014236365539,0.7163543738441677,0.7979463805121242,0.6958051117015305,0.4367128965899413,0.7865459284526735
54,0.7345155677316649,0.6922781674168673,0.721030042918455,0.7990168943556157,0.7127716903179451,0.4427927793536711,0.7860632987711943
55,0.7486084971769511,0.6523256219686661,0.7166335182665131,0.7966428354019457,0.6971584128878281,0.4368956743127426,0.7876470564332538
56,0.7446450248658809,0.6635262919152797,0.7179943473254475,0.7994921869470248,0.7017492065835117,0.43859890497601395,0.7855147154859916
57,0.7399322399322399,0.670609581632297,0.7174535050071531,0.797060811780183,0.7035674409239836,0.4368283467215168,0.7834457953340095
58,0.7602912960055818,0.608360375449248,0.7082766321225444,0.7942896046507297,0.6758930821267276,0.425128067491721,0.7821129508725357
59,0.7415940224159402,0.6649220140270072,0.7166160717401165,0.7966967748091605,0.7011682457915555,0.4355663041751082,0.7854335631783125
60,0.7418308227114716,0.6701559719459855,0.7184654035381556,0.796920439046235,0.7041742286751361,0.43898461713512027,0.7847554980652672
61,0.7490413125123542,0.6611186712725496,0.7198087860706933,0.799175753382424,0.7023390295436853,0.44267778312200085,0.7878426117588049
62,0.7417532493185319,0.6551519592449143,0.7135280365679193,0.7952170982518711,0.6957681760913066,0.4299967859850539,0.7843543162083182
63,0.7356339255274821,0.6776230852437279,0.7170522349000314,0.7973474646800252,0.7054379018489593,0.4354605657203798,0.7852354875271093
64,0.7546403957549364,0.6227712062528351,0.71014341044698,0.7952885000133094,0.6823934238195374,0.4268544769818548,0.7837842713149108
65,0.7529753499818453,0.6512439373320772,0.7187968875396908,0.800050838005443,0.6984245780788085,0.4416431284682246,0.7888875047505274
66,0.7489351538553402,0.6564778952510555,0.7182037056422066,0.7979690021290996,0.6996653030866493,0.43977140219233485,0.7883750876536466
67,0.74809493570408,0.6576991520988171,0.7181164730102236,0.798889865697128,0.6999907158109739,0.4394529719141198,0.7898799974469282
68,0.7382691544263597,0.6489061027949335,0.7094281028647197,0.7887222262564917,0.6907092053705733,0.42195880861017876,0.7772809575586225
69,0.7435569011023133,0.6684462123591193,0.7189539062772602,0.7994192334498044,0.7040038219135292,0.44015928743599,0.7880392851722837
70,0.7323755429335115,0.6883701455040302,0.7184130639589658,0.796490959490539,0.7096913447010577,0.4376168078996103,0.7838105683763275
71,0.7476030775300848,0.6611535643253428,0.7189713528036568,0.7979681267285288,0.7017257980890304,0.4409003950524086,0.7863469844962894
72,0.7592568248543009,0.6045919257475837,0.706444746850902,0.7939625256551265,0.6731546231546232,0.4217323002617785,0.7819469248900348
73,0.7542297055474215,0.6470916640496877,0.7181164730102236,0.7997907831596613,0.6965650646984807,0.44070186630890895,0.7900428889730986
74,0.7454712680449475,0.650476290170627,0.7141910045709899,0.7955116419321018,0.6947415495844669,0.43190303825986115,0.7838453807516881
75,0.7504612176145022,0.6529188038661502,0.7179071146934646,0.7990418438806457,0.6983001511391412,0.43954284551542333,0.7877206575603223
76,0.7504431909750201,0.649918001325936,0.7168952161624621,0.7968845683207599,0.6965724863965295,0.43773552693856627,0.7869236449027786
77,0.7433701985967416,0.654349419030671,0.7142258976237831,0.7938985300990737,0.6960249415432579,0.431557402543934,0.7816616102975802
78,0.7367981156447079,0.6767158658711051,0.7174883980599462,0.7949422316040813,0.7054800749349776,0.4364302591716019,0.7838648990853692
79,0.7495605967708971,0.6398688021214977,0.7130395338288147,0.7942975368269728,0.6903847601837211,0.43071609854096565,0.7842192251977175
80,0.7443892750744786,0.6538958093443595,0.7146795073100946,0.7950972219447787,0.6962142883679459,0.4325672885491475,0.7829113065513514
81,0.7563859782014055,0.6271677309047768,0.7125859241425032,0.7966219164938692,0.6857426271412767,0.43151537856967787,0.7838437360344858
82,0.7476799803769265,0.6381590425346314,0.7113995603475348,0.793737810693862,0.6885918674698797,0.4274093811403573,0.7823874909863839
83,0.7411671924290221,0.6558498203007781,0.7134059108831432,0.7918128060562174,0.6959032932856957,0.42966804082652427,0.7808424415443079
84,0.7461847389558233,0.6483129208974493,0.7138944136222478,0.7941989574695106,0.6938142982505274,0.43151677928416093,0.7801944423902835
85,0.7420053560176434,0.6574200076764716,0.7144178094141457,0.7937657894214236,0.6971563893359974,0.43164943176136966,0.7832647006780301
86,0.7538576097298639,0.6358561010502809,0.7141212184654036,0.795473398250142,0.6898470623864325,0.4335871936888556,0.783233673164582
87,0.7383475389695154,0.6710282982658152,0.7166160717401165,0.7938762426927475,0.7030801572068366,0.4350441740203339,0.784156102985087
88,0.7513787327913722,0.641787920025123,0.7147144003628878,0.7951864342726283,0.6922729496781964,0.43407063090454384,0.7849180099779458
