,precision,recall,accuracy,roc_auc,f1_score,mcc,aupr
0,0.7539015606242497,0.37819933754893104,0.6273712737127372,0.7174322772034305,0.5037096450772006,0.2938276614778874,0.7096518726733898
1,0.6471042471042471,0.5046672688949112,0.6147244805781391,0.6593973129667394,0.5670783285400102,0.2352179014270501,0.6704634994330196
2,0.5739578664276109,0.7711532670882264,0.59936766034327,0.6697223267190683,0.6581009893357317,0.21161717174696962,0.673835146373063
3,0.6535014935280451,0.592893706714845,0.6392652815417043,0.689928163291804,0.6217240290495738,0.2797362075826156,0.6981703998074578
4,0.6876712328767123,0.45347786811201446,0.6237579042457091,0.6835644187014991,0.5465432770821992,0.2632523048747318,0.6876539641580646
5,0.6176957001102535,0.6747967479674797,0.6285757302017465,0.6770575519666668,0.6449848899122175,0.25825730071712166,0.6724722577002388
6,0.6830843762616068,0.5094850948509485,0.6365552544414333,0.6905706035547424,0.5836495343221799,0.28238185113989606,0.6911809546551173
7,0.6735007688364941,0.3956639566395664,0.601927130382415,0.6594977750105381,0.4984825493171472,0.22378311639071854,0.6486816590277367
8,0.6723207401696222,0.5251430292080699,0.6345980126467932,0.6858647546962606,0.589687235841082,0.2758876634102323,0.6875052490602979
9,0.6873485215705284,0.4269798253538091,0.616380608250527,0.6779674678877339,0.526745913818722,0.2515038040079143,0.683734222245534
10,0.611244019138756,0.6154772658837699,0.6120144534778681,0.6665400917450575,0.6133533383345836,0.22403427984151938,0.6648394358817655
11,0.6707477044162659,0.4619090635350798,0.6175850647395363,0.67382368059018,0.5470756062767476,0.24747074850542244,0.6803553754367079
12,0.6433185991159469,0.5697079193014153,0.6269196025293586,0.6756907966884882,0.6042797828169914,0.2555174236168931,0.6760104733537591
13,0.6507194244604316,0.5447154471544715,0.6261668172237278,0.6772837729046434,0.5930175381085069,0.25574990787782137,0.6710381983845861
14,0.6818627450980392,0.4188497440529961,0.6117133393556158,0.67432807621261,0.518933034881552,0.2421673081889332,0.6733217356098186
15,0.6486195769092865,0.5447154471544715,0.6248118036735922,0.677389357787318,0.5921440261865795,0.2528894831988606,0.6695091747638543
16,0.6417148690030623,0.5679012345679012,0.625414031918097,0.6732923107276507,0.602555910543131,0.2525040523462608,0.6640782436358932
17,0.6654320987654321,0.4869015356820235,0.6210478771454381,0.6720946091323806,0.5623369848721962,0.2513093984985395,0.6637993111370407
18,0.653566229985444,0.4056007226738934,0.5953026196928636,0.6533430241124318,0.5005574136008918,0.20600822882366396,0.6290186244749791
19,0.6930803571428571,0.37398373983739835,0.6041854862993075,0.6655899184706993,0.4858204576569529,0.23472871566090367,0.6528211767933894
20,0.6498158687646468,0.5844625112917796,0.6347485697079193,0.6771790040494001,0.6154090044388079,0.2708705149431851,0.6581554689451737
21,0.6841517857142857,0.36916591388136105,0.59936766034327,0.6673977819105035,0.4795619010365734,0.22387420857831855,0.6561479841623123
22,0.7112970711297071,0.3071364046973803,0.5912375790424571,0.6732540027732239,0.4290220820189274,0.22174945479232233,0.6632047447574286
23,0.6578845408756296,0.5112917795844625,0.622704004817826,0.6730817303154463,0.5753981701118266,0.2517370344339675,0.6656965425866808
24,0.6626605884790717,0.48148148148148145,0.618187292984041,0.6733556435233126,0.55772584583188,0.2457379060034245,0.6600971097580348
25,0.6830985915492958,0.35049683830171635,0.5939476061427281,0.662700773349197,0.46328358208955217,0.21511676176789124,0.6549488767956118
26,0.6584564860426929,0.4829870520927432,0.6162300511894008,0.6683996369221947,0.5572346708355046,0.24118151793990344,0.659540623395424
27,0.6661978434130333,0.4278831677205661,0.6067449563384523,0.6687090926581921,0.5210854418775211,0.22861814143450088,0.6513660310063771
28,0.6857577293461733,0.4074074074074074,0.6103583258054803,0.669199887823429,0.5111446921042689,0.24150631706558975,0.654015478447354
29,0.69,0.35320686540198737,0.5972598614875038,0.6720327723870099,0.46723760207130055,0.2228726037244021,0.6573975062798029
30,0.6528411447532144,0.47395362842517313,0.610960554049985,0.6627575325905488,0.5491974877878576,0.23075300746231736,0.6480440865979658
31,0.6722552731206057,0.3742848539596507,0.5959048479373683,0.6586079877661168,0.4808510638297873,0.2139770827386336,0.6465229808339946
32,0.6610243055555556,0.45859680819030413,0.6117133393556158,0.6648791132429374,0.5415111111111112,0.23470259642799546,0.6483381388244682
33,0.6826516220028209,0.291478470340259,0.5779885576633544,0.6563513545738021,0.40852500527537455,0.19032246774751202,0.6421126490441389
34,0.6702176933765632,0.43571213489912675,0.6106594399277326,0.6614104526404425,0.5281021897810219,0.2362526281744356,0.6489637599579876
35,0.6732673267326733,0.4095152062631737,0.6053899427883168,0.6647603359167855,0.509267927354428,0.22909066068860837,0.6481082038031014
36,0.6932907348242812,0.326708822643782,0.5910870219813309,0.6674103850008356,0.44412607449856734,0.21463207390643096,0.6489023384297925
37,0.674585635359116,0.3676603432700994,0.5951520626317375,0.6637861805029105,0.47593061781329177,0.21370482515827224,0.6463266890097648
38,0.6704477611940298,0.3381511592893707,0.5859680819030413,0.6565433930293667,0.4495596477181745,0.19796190416090134,0.6383301311342758
39,0.6687085247575294,0.3944595001505571,0.5995182174043963,0.665173971154881,0.49621212121212127,0.2182338742233226,0.6526593445954911
40,0.6829268292682927,0.345679012345679,0.5925925925925926,0.6618866953164831,0.459016393442623,0.2129642207571901,0.648537307697136
41,0.6552520200076952,0.5127973501957241,0.6214995483288166,0.6676588200188938,0.5753378378378378,0.24895366507454555,0.6518488367853614
42,0.6805194805194805,0.31556760012044566,0.5837097259861488,0.6601717229993069,0.4311869985599671,0.19835548033103204,0.6441563184893343
43,0.6848118279569892,0.306835290575128,0.5828063836193917,0.6594975936711088,0.4237887294655854,0.19860446900604994,0.649039371300865
44,0.6764705882352942,0.37398373983739835,0.5975609756097561,0.6612540473827234,0.481675392670157,0.21814576401017952,0.6488319628359572
45,0.6801773274224192,0.32339656729900634,0.585666967780789,0.6641690787077498,0.4383673469387755,0.20124135724211376,0.6479720997568307
46,0.676913425345044,0.324902137910268,0.5849141824751581,0.6596627938911461,0.4390640895218719,0.19882695999696376,0.6424579219769658
47,0.6495535714285714,0.35049683830171635,0.5806985847636255,0.6527035306152185,0.45530999413260315,0.1818129936333011,0.6297034216488151
48,0.6638433033350979,0.37759710930442636,0.5931948208370973,0.6536888384039917,0.48138195777351245,0.20658118433283276,0.6373436835818118
49,0.6657397107897665,0.3604336043360434,0.5897320084311954,0.6581682849850681,0.4676694666927134,0.20195255350946392,0.6450003817736106
50,0.6498073217726397,0.4062029509183981,0.5936464920204758,0.6579135484218438,0.49990735593848434,0.20202669376733517,0.6389942053870814
51,0.664179104477612,0.34838903944595,0.5861186389641674,0.6527276487593073,0.4570412798735928,0.1957825196603849,0.632086674445503
52,0.6676238334529792,0.2800361336946703,0.5703101475459199,0.6499048738689066,0.3945693678404752,0.1727042543411521,0.6359150555810498
53,0.6744904261890056,0.3288166214995483,0.5850647395362842,0.658542932245877,0.4421052631578947,0.19812689542798667,0.640496102175193
54,0.6644518272425249,0.30111412225233364,0.5745257452574526,0.6517382154985188,0.4144218814753419,0.17802548028673232,0.6269698676127763
55,0.6647759500850823,0.352905751279735,0.587473652514303,0.6616549888607722,0.46105428796223435,0.19810004180359916,0.642004896927312
56,0.6664864864864865,0.3712737127371274,0.5927431496537188,0.6555256254827596,0.476890350029008,0.20688854402216397,0.6374396428412956
57,0.6578645235361653,0.34507678410117437,0.5828063836193917,0.6539168727362605,0.45269603002172626,0.18825242275037007,0.6358528874901894
58,0.6576381365113759,0.36555254441433305,0.587624209575429,0.6578813153382964,0.46990516740855426,0.19559941388699537,0.6370935971968628
59,0.6777546777546778,0.2944896115627823,0.5772357723577236,0.6632547653055239,0.41057934508816124,0.18729418369934822,0.6441669264345361
60,0.6748864373783258,0.313158687142427,0.5811502559470039,0.6617872759744025,0.42780748663101603,0.19224709414088328,0.6432138958596028
61,0.6668314384577361,0.4062029509183981,0.6016260162601627,0.6635808135992967,0.5048652694610778,0.22081666697790092,0.6442020903304106
62,0.6496220542463317,0.4399277326106594,0.6013249021379102,0.6601843714244964,0.5245960502692998,0.2141113722371498,0.6400825118590233
63,0.6720554272517321,0.35049683830171635,0.5897320084311954,0.6614309439959467,0.46071640609538883,0.20437678817472404,0.6463399916138806
64,0.6565329883570504,0.30563083408611863,0.5728696175850647,0.64811373899145,0.4170947195397576,0.17243519289162404,0.6342897291844952
65,0.6554272517321016,0.42728093947606144,0.6013249021379102,0.662783872142646,0.5173168064163325,0.21616857849628904,0.6454173618997993
66,0.6531578947368422,0.37368262571514604,0.587624209575429,0.6592672019262599,0.4753878567324268,0.19389446395772914,0.6419952135255743
67,0.6700715015321757,0.3950617283950617,0.6002710027100271,0.6633212262063402,0.49706383784807723,0.21991732397727123,0.6477314208493447
68,0.6576341844710787,0.38000602228244507,0.5910870219813309,0.6588795435614029,0.4816793893129771,0.20095967259246394,0.6427167906558359
69,0.6598718695398952,0.341162300511894,0.5826558265582655,0.6547133155094809,0.4497816593886462,0.18879221395951962,0.6405920225972989
70,0.6668639053254438,0.33935561577838,0.5849141824751581,0.6592287579672611,0.4498104170824187,0.1949599629619842,0.6424085739174286
71,0.6601073345259392,0.4444444444444444,0.6077988557663354,0.6644390931178876,0.5312218823105992,0.2281155423131783,0.6494860160618943
72,0.6504539559014267,0.3020174646190906,0.5698584763625414,0.6494369728066112,0.41250257042977584,0.16545911827072657,0.6317595553868036
73,0.6643835616438356,0.2920806985847636,0.5722673893405601,0.6547892060606176,0.40577285086801923,0.17450830697869396,0.6376444601955376
74,0.6637663144810442,0.3215898825654923,0.5793435712134899,0.6542655884586882,0.4332657200811359,0.18519068067917285,0.6414104605276488
75,0.6576368876080692,0.34357121348991265,0.5823547124360132,0.652687210066587,0.4513449367088607,0.18746904101083856,0.6404834544335906
76,0.6708333333333333,0.33935561577838,0.5864197530864198,0.6569912560847312,0.4507098580283943,0.19880571811786923,0.6428316861887642
77,0.6642738818332413,0.36224028906955735,0.5895814513700692,0.6551497088459459,0.46882307092751363,0.2011588859800292,0.6452485252805802
78,0.6604859335038363,0.31105088828666067,0.5755796446853357,0.6498681072996284,0.4229273285568066,0.1781307902193036,0.6317093249410355
79,0.672031076581576,0.364649202047576,0.5933453778982234,0.6590981935782086,0.4727698614093304,0.20993827062094433,0.6451938759892459
80,0.6692491060786651,0.3381511592893707,0.5855164107196628,0.6590670485312368,0.4492898579715943,0.1968051555208801,0.6452941322451247
81,0.6714183891660727,0.2836495031616983,0.5724179464016862,0.6468843936657774,0.3988145639288738,0.17741569695010434,0.6310927342872134
82,0.6670353982300885,0.36314363143631434,0.5909364649202048,0.6624056434281096,0.4702671085981673,0.20430754370952925,0.646453624466883
83,0.6668555240793201,0.35441132189099667,0.5886781090033123,0.6577294889011654,0.46283916633896977,0.20075508852856655,0.6435215475742762
84,0.6627623230844314,0.40891297801866905,0.6004215597711533,0.664743018001293,0.5057728119180633,0.21742357481414526,0.6493818563154249
85,0.6650124069478908,0.32279433905450167,0.5800963565191207,0.6529205485771611,0.43462396107845125,0.18682935782376955,0.6403587012665631
86,0.6794778825235678,0.2821439325504366,0.5745257452574526,0.6527778797812067,0.3987234042553192,0.1837411291103843,0.6398229574394138
87,0.6522435897435898,0.3676603432700994,0.5858175248419151,0.6540172441103448,0.4702484113229347,0.19074920823391173,0.6394969150320307
88,0.6558363417569194,0.32821439325504365,0.5779885576633544,0.6532566612092565,0.43748745735500705,0.18005267528014082,0.6378016337209546
89,0.6706544686840253,0.28696175850647393,0.5730201746461909,0.6562329852613658,0.40194010965837196,0.17806060843566857,0.6383043908122045
90,0.6564163217031342,0.33423667570009036,0.5796446853357422,0.6511727991581499,0.44293695131683963,0.18282576741931464,0.634298829744407
91,0.6505724240915879,0.39355615778380004,0.5910870219813309,0.6539726346107517,0.49043151969981236,0.1983052701644865,0.6434455451210424
92,0.6648385131017672,0.328515507377296,0.5814513700692563,0.6534743138592014,0.4397420395002016,0.1888489381779316,0.6411345425455957
93,0.6447021613073274,0.368262571514604,0.5826558265582655,0.6510458615576821,0.46876197776926026,0.1829871405222541,0.6368582438554081
94,0.6596590909090909,0.34959349593495936,0.5846130683529057,0.6546806290773605,0.45699665420192875,0.19172603641683683,0.6444615161629381
95,0.6601466992665037,0.3252032520325203,0.5788919000301114,0.6541475364902534,0.435747427879766,0.18310247498775978,0.6411126833732466
96,0.6638888888888889,0.287865100873231,0.5710629328515507,0.6544117933735127,0.4015963032976266,0.1724549159117485,0.636323865893821
97,0.6609161213563355,0.33453778982234267,0.5814513700692563,0.6552606885766405,0.44422231107556975,0.18733925760917047,0.6432496924992778
98,0.6560139453805927,0.33995784402288465,0.5808491418247516,0.658613881297567,0.44783815946053146,0.18452583023448554,0.6433152654438064
99,0.6755674232309746,0.30472749171936164,0.5791930141523638,0.6510731531417827,0.42000415023863874,0.18948697273971343,0.6377727972749307
