,precision,recall,accuracy,roc_auc,f1_score,mcc,aupr
0,0.7689475411031315,0.7775361250368623,0.7712812170730354,0.855146053778731,0.7732179842005902,0.5425774677651389,0.8483747164412573
1,0.7649910603768395,0.8201489236213506,0.7834630386158198,0.866640270863106,0.791610332313385,0.5683188559961326,0.8611379129316584
2,0.8279690189328743,0.7093040401061633,0.7803205353346766,0.8719270772172981,0.764056543837357,0.5667030098250012,0.86615663537894
3,0.8130625152031136,0.7392730757888528,0.7840175980183745,0.8731055159621159,0.7744140247905162,0.5705140243339448,0.8697797936484721
4,0.822763833313124,0.7503686228251253,0.7937593581899182,0.8814798019349608,0.7849004222175096,0.58992256855277,0.8744083664753236
5,0.8182502277317913,0.7615747567089354,0.795607889531767,0.8813396681275405,0.7888958894171106,0.5927270497428105,0.8758396528051371
6,0.8130358236374771,0.7830654674137423,0.8009131744828734,0.8863154270181808,0.7977692654348806,0.6022778351720051,0.8795151932208858
7,0.8041441640030861,0.8068416396343262,0.8045917518531527,0.8859983599954243,0.8054906434577805,0.6091797106119023,0.8803468653786147
8,0.8235645456717369,0.7624225892067237,0.7989537312605135,0.8856546744654639,0.7918150147390988,0.59965585946862,0.8785552369844778
9,0.8202903062614313,0.7770200530816869,0.8028171617649777,0.8894744681790517,0.7980690960719357,0.6065414110080811,0.8836109102276246
10,0.8377539029712943,0.7358448835151873,0.7960700223672292,0.8858527027913773,0.7834994897558678,0.5967373881917402,0.8800167904553394
11,0.820333177642846,0.7769094662341492,0.8027986764515592,0.8871196231790928,0.7980310488451343,0.6065105643503351,0.8812296409841686
12,0.8412718791458039,0.7246387496313772,0.7933526812947114,0.8851922892147465,0.7786117437370037,0.5926228334910233,0.879833271649518
13,0.8201277336946003,0.7810380418755529,0.8042959868384568,0.8871577921597433,0.8001057341917942,0.609340003413795,0.8790166819183527
14,0.8355339164878692,0.7464612208787968,0.7991755550215354,0.8875565196150863,0.7884899929912,0.6019220887718355,0.8809072773964368
15,0.8603107344632769,0.6735844883515187,0.7814666247666229,0.8807605473037903,0.7555822031094939,0.5770287022783793,0.8781117803000278
16,0.8104274342626476,0.7918755529342377,0.8027432205113038,0.8854614177746967,0.8010440943413815,0.6056692809771957,0.8800211262083859
17,0.834624565517819,0.7346652904747862,0.793944211324103,0.8826836187805391,0.781461368047523,0.5923159047767078,0.8788501180414552
18,0.8335861588290763,0.7494839280448246,0.7993419228423018,0.888174409461833,0.7893010345697704,0.6018872431778535,0.8832365673598789
