,precision,recall,accuracy,roc_auc,f1_score,mcc,aupr
0,0.7574436410038281,0.8177956371986222,0.7779563719862227,0.8616369600377517,0.7864635088881529,0.5576858438532087,0.856670734541287
1,0.80679454587474,0.8016073478760046,0.8048220436280138,0.8914592409321404,0.8041925823542961,0.6096566880984036,0.8886463612624745
2,0.7872451102788182,0.8687715269804822,0.81699196326062,0.906097798563484,0.8260015282174435,0.637411095327519,0.9036215871751115
3,0.869309262166405,0.7629161882893226,0.8241102181400689,0.9170988517625596,0.8126452244099303,0.6531304596623031,0.9153686272732326
4,0.8319196428571428,0.8557979334098738,0.8414466130884042,0.9239495294875969,0.84368986983588,0.6831746980220811,0.922838337879451
5,0.8222670774460852,0.8886337543053962,0.8482778415614236,0.932573206562788,0.8541632180102632,0.6988356493908977,0.9319870446122384
6,0.8204180743243243,0.8921928817451206,0.8484500574052812,0.9339492790397566,0.8548014519854802,0.6995824678893261,0.9336887747689464
7,0.8505338078291815,0.8780711825487945,0.8618828932261768,0.9411482703940336,0.8640831544458254,0.7241454260978152,0.9404994505892025
8,0.8242936687976903,0.9177956371986222,0.8610792192881745,0.9438728924484703,0.868535419382877,0.7268497692684452,0.9435875252202777
9,0.8452842377260982,0.901377726750861,0.8681974741676234,0.9473549808143774,0.8724302700300033,0.7380217606727868,0.9469180604270264
10,0.85,0.9017221584385764,0.8712973593570609,0.948796835393816,0.8750974930362116,0.7439733412685816,0.9487403216979002
11,0.8478423015450186,0.9135476463834673,0.8747990815154995,0.9521399120269006,0.8794694667035092,0.7518593234521739,0.9517832771628959
12,0.8229741941962044,0.9409873708381171,0.8692881745120551,0.9540358021778417,0.8780331030049815,0.7462892145907988,0.9539670286040549
13,0.8336252189141856,0.9290470723306544,0.8718140068886338,0.9545011408558197,0.8787533257316609,0.7485481072533678,0.954489341466731
14,0.8819619527847811,0.8835820895522388,0.8826636050516647,0.9568022490216057,0.8827712778160128,0.7653285013877555,0.9567473513576745
15,0.8544491525423729,0.9260619977037887,0.8841561423650975,0.959079142835676,0.8888154269972451,0.7710250523047834,0.9591688723365479
